embryos	juveniles	adults	juv&adults
0	99	0	99
0	98	0	98
0	98	0	98
0	96	0	96
0	96	0	96
0	95	0	95
0	95	0	95
0	93	0	93
0	91	0	91
0	89	0	89
0	88	0	88
0	87	0	87
0	86	0	86
0	86	0	86
0	85	0	85
0	85	0	85
0	84	0	84
0	83	0	83
0	83	0	83
0	82	0	82
0	80	0	80
0	80	0	80
0	79	0	79
0	78	0	78
0	76	0	76
0	74	0	74
0	73	0	73
0	73	0	73
0	73	0	73
0	71	0	71
0	70	0	70
0	70	0	70
0	70	0	70
0	69	0	69
0	69	0	69
0	69	0	69
0	69	0	69
0	67	0	67
0	67	0	67
0	67	0	67
0	67	0	67
0	67	0	67
0	66	0	66
0	66	0	66
0	63	0	63
0	63	0	63
0	62	0	62
0	62	0	62
0	62	0	62
0	61	0	61
0	60	0	60
0	59	0	59
0	59	0	59
0	59	0	59
0	59	0	59
0	59	0	59
0	58	0	58
0	58	0	58
0	55	0	55
0	54	0	54
0	52	0	52
0	51	0	51
0	51	0	51
0	51	0	51
0	51	0	51
0	51	0	51
0	50	0	50
0	50	0	50
0	50	0	50
0	48	0	48
0	48	0	48
0	48	0	48
0	46	0	46
0	46	0	46
0	45	0	45
0	45	0	45
0	43	0	43
0	43	0	43
0	43	0	43
0	43	0	43
0	43	0	43
0	43	0	43
0	43	0	43
0	43	0	43
0	42	1	43
0	42	1	43
0	40	3	43
0	37	6	43
0	36	7	43
0	32	10	42
0	32	10	42
0	32	10	42
0	29	12	41
0	27	13	40
0	25	15	40
0	22	18	40
0	22	18	40
0	20	19	39
0	17	21	38
0	16	22	38
0	13	24	37
0	11	26	37
0	9	27	36
0	8	28	36
0	8	28	36
1	5	31	36
7	4	32	36
11	4	32	36
12	4	31	35
13	2	33	35
13	2	33	35
13	2	33	35
13	1	34	35
13	0	35	35
13	0	35	35
13	0	35	35
31	0	35	35
31	0	35	35
31	0	35	35
31	0	35	35
31	0	35	35
30	0	34	34
30	0	34	34
34	0	34	34
47	0	34	34
58	0	33	33
73	0	33	33
76	0	32	32
83	0	32	32
83	0	32	32
83	0	32	32
82	1	32	33
85	3	32	35
82	5	32	37
86	7	32	39
87	8	32	40
90	9	32	41
90	9	32	41
88	9	31	40
93	10	30	40
93	10	30	40
90	12	29	41
87	15	29	44
91	17	29	46
97	21	29	50
97	21	29	50
100	23	29	52
99	24	29	53
103	25	29	54
100	24	28	52
100	24	28	52
103	25	28	53
99	28	28	56
93	34	28	62
87	38	28	66
94	45	28	73
110	56	28	84
103	59	27	86
110	61	27	88
109	62	27	89
113	65	27	92
118	65	27	92
122	66	27	93
122	65	27	92
118	65	26	91
124	66	26	92
124	66	26	92
130	66	26	92
128	66	25	91
127	66	25	91
126	67	25	92
126	66	25	91
119	68	24	92
116	70	24	94
105	75	23	98
59	81	12	93
54	82	12	94
45	89	14	103
41	92	15	107
36	95	17	112
26	100	21	121
25	98	23	121
25	98	23	121
20	102	24	126
13	102	24	126
16	102	25	127
33	100	28	128
40	99	30	129
68	91	37	128
71	87	39	126
72	83	41	124
74	85	43	128
72	81	48	129
72	78	49	127
64	75	51	126
57	73	52	125
84	70	54	124
139	70	54	124
165	69	54	123
212	68	55	123
233	69	55	124
238	73	56	129
231	79	57	136
233	84	58	142
241	92	60	152
272	95	63	158
302	97	66	163
316	93	72	165
319	90	77	167
307	109	82	191
291	137	82	219
301	167	89	256
373	189	88	277
457	196	92	288
516	200	93	293
561	205	94	299
548	219	98	317
570	239	94	333
457	239	82	321
460	241	84	325
469	239	85	324
451	242	84	326
462	244	84	328
454	253	88	341
438	277	90	367
415	329	93	422
371	394	92	486
370	431	93	524
358	440	96	536
396	463	96	559
411	480	98	578
427	479	98	577
447	478	100	578
454	487	102	589
246	11	70	81
235	15	70	85
218	22	69	91
208	27	67	94
190	36	66	102
182	44	66	110
169	56	66	122
160	54	66	120
151	62	66	128
134	73	65	138
121	85	65	150
117	88	64	152
109	95	64	159
89	111	64	175
73	124	64	188
61	132	64	196
43	54	64	118
30	67	64	131
21	76	64	140
14	83	64	147
11	85	64	149
7	88	64	152
4	89	63	152
4	89	63	152
2	89	61	150
2	89	59	148
1	89	57	146
1	87	57	144
0	88	57	145
0	86	57	143
0	85	58	143
0	85	58	143
0	85	58	143
0	82	56	138
0	81	56	137
0	80	55	135
0	80	54	134
0	79	53	132
0	77	54	131
0	77	54	131
0	76	54	130
0	72	54	126
0	70	54	124
0	66	56	122
7	64	58	122
7	61	60	121
7	61	58	119
7	61	58	119
7	61	58	119
7	61	58	119
7	61	58	119
7	60	59	119
7	58	60	118
7	57	60	117
7	57	60	117
3	54	61	115
6	51	63	114
6	50	64	114
15	44	68	112
29	43	69	112
29	38	74	112
35	35	77	112
41	31	80	111
45	30	81	111
45	28	81	109
46	25	83	108
47	20	86	106
55	17	86	103
58	15	88	103
58	12	91	103
50	10	91	101
47	9	91	100
47	7	92	99
47	7	91	98
47	7	91	98
46	7	92	99
44	6	91	97
44	5	92	97
43	4	92	96
41	6	91	97
40	7	91	98
38	8	92	100
34	11	90	101
32	13	89	102
30	15	88	103
38	19	88	107
37	20	88	108
39	22	84	106
38	23	84	107
38	22	84	106
43	24	84	108
42	25	84	109
41	26	84	110
41	25	85	110
43	24	85	109
57	24	84	108
65	24	84	108
77	24	84	108
77	23	84	107
101	24	82	106
113	24	82	106
121	25	82	107
121	24	82	106
121	24	82	106
125	25	82	107
118	26	80	106
118	26	80	106
120	28	78	106
121	28	77	105
121	29	74	103
121	29	74	103
115	31	73	104
117	32	73	105
117	33	73	106
117	33	73	106
118	34	73	107
118	34	72	106
122	35	71	106
119	34	70	104
117	33	68	101
113	32	67	99
113	31	67	98
113	31	67	98
113	31	67	98
111	31	66	97
104	31	65	96
104	30	65	95
104	30	64	94
102	30	63	93
102	30	63	93
99	30	62	92
99	30	61	91
99	29	61	90
99	28	61	89
99	28	61	89
99	28	61	89
99	28	60	88
99	28	60	88
97	30	60	90
99	31	60	91
96	32	59	91
94	33	60	93
91	35	59	94
82	36	57	93
81	37	57	94
77	41	57	98
74	43	57	100
72	48	56	104
73	53	56	109
75	60	55	115
73	65	55	120
73	67	55	122
69	70	54	124
67	71	54	125
68	74	53	127
66	76	52	128
67	78	52	130
67	78	51	129
65	80	51	131
68	80	51	131
70	81	49	130
74	83	49	132
74	84	48	132
59	84	46	130
59	82	46	128
58	83	46	129
65	83	47	130
65	83	47	130
64	83	44	127
64	82	45	127
65	82	45	127
65	81	45	126
64	82	44	126
71	82	44	126
71	81	44	125
71	80	44	124
70	79	46	125
70	79	46	125
71	79	46	125
75	81	45	126
81	81	46	127
77	81	45	126
77	81	44	125
78	77	45	122
78	77	44	121
78	77	44	121
78	76	43	119
77	75	42	117
77	75	42	117
77	74	42	116
77	72	42	114
77	72	42	114
77	72	42	114
80	69	45	114
73	68	44	112
69	68	43	111
69	68	43	111
69	67	43	110
68	67	42	109
69	67	41	108
69	66	42	108
69	67	42	109
68	66	43	109
67	66	44	110
66	66	45	111
66	64	45	109
65	66	45	111
65	65	43	108
62	68	43	111
61	68	41	109
61	68	40	108
61	70	40	110
54	73	39	112
53	73	39	112
45	75	38	113
45	77	37	114
45	77	37	114
42	79	37	116
42	79	37	116
42	77	38	115
45	76	40	116
41	75	40	115
48	75	41	116
48	74	41	115
46	74	41	115
45	76	42	118
47	75	43	118
47	72	43	115
48	70	46	116
53	69	49	118
53	69	49	118
53	65	52	117
54	61	56	117
55	61	57	118
53	59	61	120
51	61	61	122
51	60	62	122
50	58	64	122
50	58	64	122
50	55	66	121
50	54	66	120
48	48	68	116
51	48	68	116
59	45	70	115
67	44	69	113
66	45	69	114
68	45	69	114
85	51	67	118
103	52	68	120
100	55	67	122
98	56	68	124
96	58	67	125
100	59	68	127
103	60	68	128
107	60	70	130
104	61	69	130
99	62	67	129
99	60	68	128
107	61	67	128
136	61	68	129
135	61	69	130
133	63	69	132
131	63	70	133
129	63	70	133
128	63	70	133
128	61	70	131
121	63	69	132
121	63	69	132
131	65	70	135
135	67	70	137
148	65	70	135
160	65	71	136
170	65	72	137
181	72	73	145
182	73	75	148
190	75	76	151
192	82	76	158
191	83	77	160
202	88	76	164
203	88	77	165
219	92	78	170
198	95	73	168
144	97	66	163
134	103	63	166
123	114	63	177
122	117	65	182
112	132	65	197
119	136	65	201
117	143	65	208
127	157	64	221
148	161	65	226
194	163	67	230
247	165	67	232
258	169	69	238
261	173	69	242
255	174	70	244
254	171	72	243
261	161	79	240
261	156	84	240
250	156	83	239
262	155	84	239
262	150	88	238
267	149	90	239
254	150	97	247
247	164	97	261
227	198	96	294
214	224	97	321
190	264	94	358
236	276	94	370
285	284	93	377
316	288	93	381
343	283	91	374
373	283	91	374
369	281	90	371
377	287	91	378
380	285	92	377
370	283	94	377
408	277	96	373
421	272	101	373
397	264	105	369
425	254	111	365
416	243	117	360
362	234	116	350
368	232	118	350
403	230	120	350
436	235	122	357
414	248	122	370
396	267	124	391
408	292	124	416
428	329	126	455
456	359	133	492
507	397	134	531
542	399	139	538
580	405	142	547
561	394	153	547
534	387	165	552
531	381	179	560
594	380	194	574
582	380	200	580
701	386	209	595
783	386	222	608
880	430	233	663
875	483	236	719
862	525	231	756
898	552	232	784
991	552	231	783
1140	560	231	791
1176	550	232	782
1178	547	230	777
1149	541	226	767
1095	548	222	770
1041	553	228	781
993	554	227	781
993	550	235	785
1003	553	245	798
1048	586	255	841
976	615	249	864
970	649	252	901
892	701	255	956
888	745	260	1005
929	821	257	1078
883	893	256	1149
920	932	250	1182
890	963	237	1200
841	952	231	1183
866	934	234	1168
628	573	188	761
616	575	188	763
593	563	187	750
587	557	183	740
560	556	183	739
556	551	181	732
548	543	179	722
540	535	179	714
535	524	179	703
525	522	175	697
519	515	172	687
497	514	168	682
492	510	168	678
499	504	170	674
551	500	168	668
532	501	166	667
509	507	165	672
482	521	161	682
456	521	159	680
415	542	158	700
387	553	155	708
361	575	153	728
346	587	148	735
313	597	150	747
278	606	151	757
263	612	154	766
238	615	157	772
232	611	164	775
211	606	171	777
204	589	186	775
195	584	193	777
180	572	204	776
126	562	203	765
119	541	216	757
118	517	229	746
132	498	243	741
149	492	247	739
198	472	255	727
245	439	278	717
344	410	297	707
389	392	309	701
437	370	317	687
432	355	321	676
455	341	327	668
449	340	328	668
458	337	324	661
440	330	327	657
423	328	322	650
450	320	321	641
528	306	325	631
536	295	329	624
528	291	325	616
577	278	324	602
625	267	323	590
665	257	327	584
662	244	329	573
658	236	328	564
697	231	328	559
710	234	332	566
704	245	336	581
669	252	341	593
575	264	312	576
527	265	291	556
494	271	285	556
474	272	284	556
486	282	283	565
499	280	287	567
480	280	283	563
468	279	284	563
478	278	288	566
523	276	293	569
551	274	294	568
582	280	294	574
559	289	288	577
543	301	283	584
398	315	258	573
283	319	231	550
248	335	234	569
233	338	238	576
215	347	235	582
200	356	234	590
179	371	231	602
162	379	230	609
155	374	228	602
148	380	226	606
148	369	227	596
155	367	225	592
149	370	221	591
142	362	220	582
145	358	221	579
140	354	221	575
140	344	221	565
140	334	223	557
154	329	220	549
177	327	218	545
167	326	213	539
165	320	212	532
160	308	210	518
160	303	209	512
157	298	207	505
145	295	203	498
143	292	203	495
141	291	200	491
128	291	194	485
125	291	194	485
122	287	195	482
117	288	193	481
114	286	192	478
99	285	191	476
90	289	188	477
87	291	188	479
108	291	186	477
136	291	188	479
129	292	186	478
122	289	183	472
118	288	180	468
117	280	181	461
122	281	179	460
131	277	179	456
132	273	178	451
131	268	180	448
131	263	177	440
133	260	175	435
141	256	175	431
142	250	173	423
137	245	172	417
137	237	175	412
135	231	177	408
91	225	161	386
91	220	160	380
90	213	163	376
86	213	158	371
83	210	157	367
83	208	158	366
83	200	161	361
79	198	156	354
79	191	159	350
77	188	157	345
77	181	158	339
76	181	157	338
74	174	157	331
78	170	156	326
80	168	155	323
79	167	155	322
80	159	156	315
77	159	155	314
78	154	157	311
77	150	157	307
76	146	158	304
75	142	159	301
73	139	160	299
73	136	163	299
71	136	163	299
61	135	162	297
50	133	158	291
47	133	159	292
44	133	156	289
48	129	158	287
50	131	158	289
51	126	159	285
51	122	158	280
50	120	160	280
47	116	160	276
44	115	157	272
42	115	157	272
41	111	157	268
39	110	155	265
37	107	156	263
35	107	153	260
33	103	155	258
34	98	158	256
48	95	161	256
56	93	163	256
54	91	164	255
54	90	162	252
54	88	162	250
56	86	161	247
57	83	162	245
54	79	162	241
53	79	161	240
53	78	161	239
53	76	161	237
52	74	163	237
60	75	161	236
61	74	162	236
61	74	161	235
68	71	161	232
70	70	159	229
73	68	157	225
73	65	157	222
73	64	156	220
83	64	155	219
86	61	153	214
85	60	152	212
85	58	154	212
84	57	151	208
88	56	152	208
90	55	151	206
95	54	151	205
94	52	150	202
97	53	150	203
96	53	148	201
94	51	147	198
92	49	144	193
92	49	143	192
91	48	143	191
91	47	144	191
92	47	142	189
92	45	142	187
93	42	142	184
88	42	141	183
87	40	140	180
87	40	139	179
87	39	140	179
85	40	139	179
87	41	138	179
88	42	133	175
88	42	133	175
88	44	133	177
93	45	133	178
95	45	132	177
105	45	132	177
103	44	131	175
103	43	131	174
101	43	130	173
100	40	131	171
99	42	129	171
99	42	129	171
99	43	128	171
100	45	127	172
106	46	127	173
107	47	125	172
115	50	126	176
115	49	125	174
114	50	126	176
114	54	125	179
119	57	124	181
120	55	125	180
120	57	125	182
119	55	125	180
120	57	126	183
119	60	126	186
125	64	126	190
131	63	124	187
