embryos	juveniles	adults	juv&adults
0	99	0	99
0	98	0	98
0	98	0	98
0	98	0	98
0	98	0	98
0	95	0	95
0	95	0	95
0	95	0	95
0	95	0	95
0	94	0	94
0	94	0	94
0	93	0	93
0	92	0	92
0	91	0	91
0	91	0	91
0	91	0	91
0	90	0	90
0	89	0	89
0	87	0	87
0	87	0	87
0	86	0	86
0	86	0	86
0	86	0	86
0	86	0	86
0	85	0	85
0	83	0	83
0	83	0	83
0	82	0	82
0	82	0	82
0	82	0	82
0	82	0	82
0	81	0	81
0	80	0	80
0	78	0	78
0	78	0	78
0	77	0	77
0	77	0	77
0	77	0	77
0	76	0	76
0	76	0	76
0	75	0	75
0	73	0	73
0	72	0	72
0	70	1	71
0	69	1	70
0	62	6	68
0	61	7	68
0	60	8	68
0	53	14	67
0	49	18	67
0	40	27	67
0	37	30	67
0	35	31	66
0	26	38	64
0	22	40	62
0	18	43	61
0	13	48	61
0	12	48	60
0	10	50	60
0	8	51	59
0	8	51	59
0	5	54	59
0	5	53	58
0	4	54	58
0	3	55	58
0	3	54	57
0	3	54	57
0	3	54	57
0	1	56	57
15	1	56	57
36	0	57	57
46	0	57	57
65	0	56	56
94	0	56	56
123	0	56	56
171	0	55	55
177	0	55	55
200	0	55	55
214	0	55	55
242	0	55	55
265	0	55	55
261	0	53	53
268	0	53	53
277	0	53	53
285	0	53	53
285	0	53	53
290	0	53	53
294	0	53	53
290	0	52	52
290	0	52	52
128	0	28	28
128	0	28	28
123	0	27	27
123	0	27	27
123	0	27	27
123	0	27	27
123	0	27	27
123	0	27	27
123	0	27	27
119	0	26	26
119	0	26	26
119	0	26	26
119	0	26	26
119	0	26	26
119	0	26	26
119	0	25	25
119	0	25	25
119	0	25	25
119	0	25	25
118	1	25	26
118	1	25	26
112	2	24	26
112	2	24	26
111	3	24	27
111	3	24	27
110	4	24	28
99	6	23	29
96	9	23	32
92	13	23	36
86	19	23	42
82	23	23	46
76	29	23	52
70	34	23	57
64	40	23	63
55	49	23	72
50	55	22	77
47	57	22	79
37	66	22	88
26	77	22	99
52	82	22	104
88	88	21	109
99	90	21	111
83	91	20	111
82	92	20	112
80	94	19	113
91	93	19	112
128	93	19	112
127	91	18	109
159	92	18	110
151	90	17	107
151	90	17	107
151	90	17	107
150	91	17	108
150	91	17	108
160	92	17	109
160	92	17	109
160	92	17	109
160	91	17	108
174	89	17	106
185	89	17	106
184	89	17	106
168	88	16	104
167	89	16	105
160	95	16	111
159	95	16	111
143	96	15	111
139	97	15	112
134	101	15	116
143	104	15	119
136	109	15	124
139	118	15	133
145	122	15	137
153	121	18	139
153	120	19	139
153	119	19	138
168	119	20	139
168	118	21	139
166	115	26	141
166	109	31	140
171	110	34	144
167	111	36	147
167	109	40	149
167	116	43	159
174	123	48	171
164	127	51	178
146	139	55	194
136	148	56	204
127	151	59	210
98	156	62	218
96	155	63	218
84	166	64	230
82	169	66	235
128	171	67	238
171	175	68	243
245	179	68	247
248	176	71	247
271	178	72	250
267	180	72	252
286	183	74	257
292	187	75	262
295	187	76	263
326	186	77	263
317	183	80	263
314	185	80	265
308	182	81	263
307	178	85	263
333	173	89	262
359	176	93	269
370	190	92	282
364	211	94	305
339	243	97	340
391	285	97	382
473	311	98	409
499	331	98	429
592	344	98	442
611	350	101	451
650	343	112	455
687	337	123	460
678	338	130	468
676	339	141	480
694	350	152	502
723	358	158	516
608	376	149	525
669	393	153	546
814	412	154	566
863	460	157	617
842	504	157	661
803	567	160	727
722	580	153	733
739	587	153	740
700	587	156	743
669	575	162	737
649	574	167	741
656	586	173	759
627	619	184	803
585	675	194	869
531	739	202	941
605	783	205	988
628	797	209	1006
772	791	216	1007
882	781	221	1002
998	773	225	998
1009	753	231	984
977	734	234	968
517	12	149	161
506	18	149	167
499	24	149	173
487	31	153	184
465	40	152	192
458	45	150	195
440	50	148	198
425	57	146	203
394	74	144	218
382	85	144	229
356	99	142	241
344	111	142	253
317	133	141	274
284	165	140	305
238	210	139	349
166	269	137	406
125	145	136	281
87	178	135	313
68	197	135	332
45	216	133	349
31	227	133	360
21	233	128	361
14	237	127	364
9	240	127	367
5	243	126	369
3	242	125	367
2	238	120	358
1	238	119	357
1	237	120	357
0	231	121	352
0	229	119	348
0	226	118	344
0	222	116	338
0	220	115	335
0	220	113	333
0	217	111	328
0	214	109	323
0	209	107	316
0	208	106	314
0	206	106	312
0	205	105	310
0	203	105	308
0	200	103	303
3	197	102	299
23	195	102	297
23	192	102	294
23	192	100	292
23	187	102	289
23	184	100	284
23	178	103	281
23	176	102	278
23	171	103	274
20	166	104	270
20	160	107	267
20	152	112	264
20	143	118	261
22	130	130	260
22	115	143	258
22	108	146	254
25	98	153	251
27	90	160	250
50	78	166	244
77	70	171	241
112	56	184	240
116	48	192	240
112	42	194	236
128	37	197	234
166	33	197	230
174	32	198	230
171	31	202	233
172	32	200	232
157	27	199	226
151	23	197	220
151	19	200	219
151	18	201	219
147	17	197	214
147	16	197	213
142	16	197	213
140	15	198	213
133	16	194	210
132	17	191	208
125	23	187	210
116	32	186	218
106	41	186	227
97	50	186	236
98	54	184	238
91	60	182	242
87	68	181	249
83	71	181	252
78	72	179	251
79	75	179	254
78	76	174	250
77	75	173	248
75	76	170	246
75	75	168	243
136	75	165	240
198	75	163	238
228	76	161	237
231	78	159	237
285	76	159	235
304	78	158	236
314	79	156	235
312	85	155	240
298	88	152	240
293	88	148	236
286	91	147	238
285	94	146	240
292	97	145	242
289	98	143	241
291	102	142	244
286	104	139	243
281	104	138	242
277	105	136	241
280	104	133	237
277	106	130	236
277	104	130	234
274	103	129	232
270	102	128	230
268	102	126	228
266	100	125	225
266	100	125	225
254	99	122	221
253	99	121	220
251	99	120	219
248	97	117	214
242	96	116	212
242	94	115	209
240	95	113	208
240	94	112	206
240	93	113	206
238	92	111	203
238	91	111	202
235	91	109	200
234	92	109	201
234	90	109	199
234	88	109	197
231	86	108	194
233	87	106	193
229	87	105	192
222	86	104	190
216	88	103	191
214	90	103	193
206	96	102	198
202	97	102	199
194	103	102	205
197	110	101	211
192	125	99	224
186	133	98	231
184	144	97	241
178	154	97	251
182	160	97	257
184	171	95	266
194	175	95	270
194	181	95	276
198	180	96	276
196	189	95	284
202	191	94	285
203	192	93	285
217	195	93	288
223	197	93	290
223	198	93	291
224	197	92	289
220	198	91	289
209	196	89	285
208	196	88	284
210	193	86	279
205	191	85	276
211	192	85	277
208	191	84	275
213	188	86	274
212	188	86	274
212	182	88	270
206	183	87	270
196	183	84	267
190	179	85	264
189	177	86	263
179	173	87	260
175	170	86	256
171	169	87	256
172	166	87	253
176	164	88	252
170	165	86	251
170	162	86	248
171	159	88	247
166	156	86	242
166	155	87	242
166	153	86	239
170	150	87	237
171	147	88	235
172	143	90	233
172	139	92	231
172	138	92	230
172	137	91	228
173	137	90	227
172	133	92	225
174	132	93	225
172	131	93	224
172	127	95	222
172	127	94	221
172	127	94	221
175	125	94	219
176	123	95	218
178	119	94	213
174	121	93	214
167	123	93	216
164	125	91	216
160	128	91	219
155	131	90	221
156	131	91	222
154	134	91	225
164	138	91	229
162	140	90	230
160	146	89	235
156	152	89	241
132	156	83	239
106	155	77	232
101	155	76	231
101	154	76	230
95	156	75	231
92	157	76	233
90	159	77	236
93	160	76	236
91	159	77	236
93	154	82	236
90	157	82	239
85	156	87	243
86	148	96	244
86	149	101	250
86	148	102	250
99	142	107	249
99	138	110	248
97	134	112	246
101	132	115	247
100	130	117	247
106	131	119	250
92	125	122	247
97	124	123	247
96	126	123	249
97	127	123	250
98	121	123	244
98	119	123	242
99	117	126	243
100	118	127	245
113	117	127	244
122	118	129	247
123	119	131	250
129	118	131	249
185	120	130	250
197	120	131	251
197	125	131	256
197	121	133	254
193	122	133	255
198	122	132	254
213	123	130	253
211	127	129	256
215	125	130	255
188	123	121	244
183	122	120	242
187	117	119	236
237	115	118	233
249	114	119	233
245	112	120	232
245	108	123	231
241	106	122	228
240	104	123	227
234	101	125	226
234	97	127	224
227	98	127	225
226	98	128	226
243	99	128	227
264	99	130	229
278	100	131	231
324	104	130	234
327	108	133	241
338	113	137	250
348	120	138	258
361	132	139	271
376	145	139	284
405	158	139	297
414	163	137	300
414	165	137	302
388	163	128	291
237	168	107	275
231	173	107	280
219	178	109	287
221	182	111	293
224	197	113	310
266	203	113	316
271	218	114	332
293	218	115	333
326	224	117	341
403	228	119	347
461	226	122	348
466	230	124	354
491	231	128	359
508	236	127	363
530	235	127	362
523	236	127	363
540	237	126	363
524	239	123	362
517	239	121	360
516	239	121	360
510	239	125	364
479	261	124	385
492	293	127	420
453	345	128	473
443	394	126	520
424	431	127	558
440	468	127	595
475	485	125	610
473	487	124	611
545	488	127	615
594	490	127	617
576	483	125	608
571	480	125	605
562	474	127	601
594	464	131	595
606	446	142	588
616	429	149	578
629	407	161	568
670	396	166	562
666	387	169	556
507	378	164	542
514	376	165	541
592	379	168	547
685	387	171	558
670	411	173	584
633	436	173	609
626	474	176	650
616	516	177	693
596	550	177	727
645	588	180	768
731	612	182	794
796	603	196	799
776	572	220	792
726	550	238	788
706	549	249	798
767	561	268	829
702	582	279	861
890	576	299	875
1050	596	309	905
1154	617	315	932
1279	654	318	972
1295	682	310	992
1385	702	305	1007
1526	708	299	1007
1618	709	295	1004
1587	695	290	985
1574	679	291	970
1548	661	297	958
1476	656	301	957
1430	656	303	959
1402	660	310	970
1399	643	326	969
1403	657	331	988
1376	690	339	1029
1268	748	332	1080
1165	812	334	1146
1117	882	337	1219
1179	968	341	1309
1157	1046	333	1379
1200	1124	333	1457
1199	1145	330	1475
1089	1150	314	1464
1019	1139	293	1432
1018	1106	291	1397
719	696	218	914
685	696	211	907
648	689	207	896
628	683	205	888
601	678	200	878
584	671	198	869
568	662	194	856
547	645	188	833
542	624	184	808
534	610	184	794
525	605	184	789
520	593	183	776
510	582	182	764
513	569	178	747
581	555	179	734
594	551	177	728
574	545	172	717
547	537	170	707
523	540	167	707
480	558	162	720
450	580	160	740
418	604	158	762
403	622	160	782
380	642	158	800
357	649	161	810
334	656	162	818
321	659	172	831
300	653	179	832
281	644	196	840
265	629	218	847
234	631	233	864
201	619	247	866
160	609	256	865
132	595	266	861
117	576	270	846
131	547	284	831
159	522	299	821
173	508	301	809
251	479	320	799
354	453	330	783
410	435	330	765
431	424	334	758
447	408	337	745
498	399	337	736
489	394	330	724
509	387	326	713
504	380	325	705
506	377	318	695
575	373	317	690
612	365	316	681
612	358	317	675
602	352	314	666
650	343	317	660
662	333	318	651
673	314	323	637
669	311	318	629
688	298	324	622
677	294	328	622
684	294	330	624
673	302	334	636
642	320	336	656
500	330	288	618
452	330	262	592
438	322	264	586
428	314	271	585
420	318	270	588
433	311	272	583
412	307	268	575
398	309	266	575
417	305	272	577
441	310	274	584
471	306	282	588
505	306	285	591
487	314	288	602
500	314	291	605
397	313	274	587
300	324	251	575
276	332	250	582
256	344	250	594
228	360	247	607
206	368	248	616
181	380	246	626
165	376	248	624
148	372	246	618
148	367	247	614
150	368	240	608
176	365	237	602
168	360	233	593
165	352	230	582
165	337	225	562
162	332	221	553
161	325	224	549
158	321	218	539
177	316	216	532
196	312	213	525
195	309	211	520
181	307	205	512
180	297	206	503
174	293	205	498
168	293	203	496
163	288	197	485
163	282	197	479
156	275	197	472
151	272	195	467
146	276	193	469
143	277	193	470
140	276	194	470
134	275	196	471
123	274	192	466
117	270	193	463
114	264	191	455
125	261	187	448
168	261	184	445
160	263	181	444
157	262	177	439
151	259	176	435
142	257	175	432
155	250	175	425
160	248	175	423
161	244	173	417
162	241	173	414
159	238	172	410
159	235	173	408
158	224	176	400
158	218	180	398
158	210	182	392
158	207	181	388
156	201	183	384
106	202	163	365
103	194	165	359
99	195	164	359
95	194	164	358
93	190	165	355
89	187	164	351
86	188	160	348
81	187	157	344
81	184	159	343
78	182	158	340
75	181	158	339
77	176	159	335
83	174	158	332
89	167	162	329
91	167	162	329
92	163	165	328
93	158	167	325
95	154	168	322
93	150	169	319
93	141	174	315
93	141	172	313
93	139	171	310
88	136	170	306
83	136	168	304
77	136	170	306
65	145	168	313
60	143	164	307
57	142	164	306
53	140	162	302
53	137	163	300
53	135	165	300
57	132	164	296
53	129	167	296
52	124	166	290
51	120	167	287
49	121	166	287
46	122	166	288
46	120	165	285
45	116	162	278
45	114	162	276
44	111	162	273
43	108	162	270
43	102	165	267
56	99	167	266
66	95	166	261
67	95	166	261
67	89	168	257
65	87	168	255
62	83	167	250
64	83	167	250
63	81	166	247
62	79	166	245
62	78	165	243
62	75	165	240
62	74	165	239
68	73	163	236
70	68	163	231
74	64	163	227
82	62	162	224
82	62	159	221
86	63	158	221
88	63	159	222
89	60	160	220
93	61	158	219
96	60	156	216
97	60	155	215
97	58	155	213
97	57	154	211
99	55	151	206
105	56	149	205
110	56	148	204
111	54	147	201
112	52	147	199
111	51	146	197
109	51	144	195
109	51	143	194
106	50	143	193
106	51	141	192
103	53	142	195
111	53	142	195
115	52	142	194
115	51	141	192
114	51	139	190
113	52	137	189
112	52	136	188
106	53	133	186
105	51	132	183
108	50	132	182
109	51	131	182
107	50	129	179
111	51	130	181
115	52	130	182
116	52	129	181
118	53	129	182
111	53	127	180
110	56	127	183
111	57	128	185
110	57	127	184
110	57	127	184
108	59	126	185
107	58	125	183
106	58	124	182
110	58	124	182
114	61	125	186
122	65	124	189
129	65	127	192
132	69	127	196
135	71	127	198
136	76	126	202
135	79	127	206
132	82	125	207
